external_ref,status,source,ref,date_time,state,cvv_provided,amount,country,currency,CAD_Rate,EUR_Rate,MXN_Rate,USD_Rate,SGD_Rate,AUD_Rate ,GBP_Rate
TjhdSk3B9ZnYrsWfC1Dhx,TRUE,GLOBALPAY,evt_1E34HGCm3rv4Kua5BJxdpTR,2019-06-04T19:12:00.000Z,ACCEPTED,FALSE,155577.57,CA,CAD,1.38461481,0.694491799,25.08357691,1,1.404004605,1.619688194,0.696435552
bupvMLlZQ_0qdSDOIJ6St,TRUE,GLOBALPAY,evt_1E5JnUP22pfDQfRyKtTkLMD,2019-06-04T00:00:00.000Z,ACCEPTED,FALSE,152827.36,AE,USD,1.386189332,0.698221845,25.086467,1,1.403962605,1.620495689,0.700367705
y2MRjYq_3embGNqRCZqv8,TRUE,GLOBALPAY,evt_1EQ0f6d6MKFMN0-hQwj_DWQ,2019-06-04T04:48:00.000Z,DECLINED,FALSE,152864.85,AE,USD,1.386189332,0.698221845,25.086467,1,1.403962605,1.620495689,0.700367705
fYGDede5T-z-HB8dTvkuk,TRUE,GLOBALPAY,evt_1ElPFcFDR6f8VZAdNmIzQop,2019-06-04T09:36:00.000Z,ACCEPTED,FALSE,152629.56,AE,USD,1.386189332,0.698221845,25.086467,1,1.403962605,1.620495689,0.700367705
Kc9zaR3UcUYv4RqOjPJbn,TRUE,GLOBALPAY,evt_1EWo_euxfn4y2mGwtpPzx8Z,2019-06-04T14:24:00.000Z,ACCEPTED,FALSE,153281.55,AE,USD,1.386189332,0.698221845,25.086467,1,1.403962605,1.620495689,0.700367705
geLj_0tZxZ8oAO40oRqrz,TRUE,GLOBALPAY,evt_1EWWakrsTMEzsD-EIFlT6ce,2019-06-04T19:12:00.000Z,ACCEPTED,FALSE,153662.92,AE,USD,1.386189332,0.698221845,25.086467,1,1.403962605,1.620495689,0.700367705
TzbTDXH-a0AgFlU67AAGd,TRUE,GLOBALPAY,evt_1Es-MngXDttGX21DnU6_zqG,2019-06-05T00:00:00.000Z,ACCEPTED,FALSE,153605.07,US,USD,1.384034473,0.702136227,25.08837488,1,1.408273684,1.619490413,0.703095453
YfDVoEbOBxunK-suxwEM_,TRUE,GLOBALPAY,evt_1E4ThLvHgHaNEXYebE6G_cl,2019-06-05T04:48:00.000Z,DECLINED,FALSE,154140.57,US,USD,1.384034473,0.702136227,25.08837488,1,1.408273684,1.619490413,0.703095453
ZRXIp4yw3XWHwUtQQOvOz,TRUE,GLOBALPAY,evt_1E7CKNVwylajvzxPki44jSB,2019-06-05T09:36:00.000Z,ACCEPTED,FALSE,154260.14,US,USD,1.384034473,0.702136227,25.08837488,1,1.408273684,1.619490413,0.703095453
#NAME?,TRUE,GLOBALPAY,evt_1EkxexxzGzL_UhV5ndAGzgC,2019-06-05T14:24:00.000Z,ACCEPTED,FALSE,154466.99,US,USD,1.384034473,0.702136227,25.08837488,1,1.408273684,1.619490413,0.703095453
WV5gDq8rFoKTyGAreILSv,TRUE,GLOBALPAY,evt_1EzioRfOSjL9Ls6BnyIQYpY,2019-06-05T19:12:00.000Z,DECLINED,FALSE,155095.28,US,USD,1.384034473,0.702136227,25.08837488,1,1.408273684,1.619490413,0.703095453
jj75AQ6X9I8LECSOPi27i,TRUE,GLOBALPAY,evt_1EcWKtmDb6mgjSnkpIGUDhC,2019-06-05T00:00:00.000Z,ACCEPTED,FALSE,140360.54,MX,MXN,1.380091766,0.699959445,25.09299253,1,1.404676984,1.623979413,0.706242407
1CNPRMUvoN5wHEqpdGeub,TRUE,GLOBALPAY,evt_1EhEZMCfwT3moawagdVpxe4,2019-06-05T04:48:00.000Z,ACCEPTED,FALSE,140906.08,MX,MXN,1.380091766,0.699959445,25.09299253,1,1.404676984,1.623979413,0.706242407
5lk-cFDlO65nKb-eaQ2dk,TRUE,GLOBALPAY,evt_1EQpSmqqns2CgFcmJF1HJbW,2019-06-05T09:36:00.000Z,ACCEPTED,FALSE,140830.35,MX,MXN,1.380091766,0.699959445,25.09299253,1,1.404676984,1.623979413,0.706242407
eAo8Ft434Og1jqUIW1UB-,TRUE,GLOBALPAY,evt_1ES7EgogFBXGkKcwKcwgCnM,2019-06-05T14:24:00.000Z,ACCEPTED,FALSE,141435.52,MX,MXN,1.380091766,0.699959445,25.09299253,1,1.404676984,1.623979413,0.706242407
mXQoVuyjfTITx0p-7Fp7m,TRUE,GLOBALPAY,evt_1EJq72dKLf74pGyoTQ7Tfii,2019-06-05T19:12:00.000Z,ACCEPTED,FALSE,141580.51,MX,MXN,1.380091766,0.699959445,25.09299253,1,1.404676984,1.623979413,0.706242407
4MC09oKJug6Rd0IMUxvDF,TRUE,GLOBALPAY,evt_1EEjytw7_OZ5JE0UJsZDYkz,2019-06-05T00:00:00.000Z,ACCEPTED,FALSE,139385.15,UK,GBP,1.37647276,0.704375572,25.09669301,1,1.403170853,1.62179379,0.710202059
wG7_Zb8Udpcw9GayxxiXO,TRUE,GLOBALPAY,evt_1EM-AFJFDLEw4W7Jtv7YnG4,2019-06-05T04:48:00.000Z,ACCEPTED,FALSE,139939.06,UK,GBP,1.37647276,0.704375572,25.09669301,1,1.403170853,1.62179379,0.710202059
t3ZfcCNUIyabqmeEVEpEP,TRUE,GLOBALPAY,evt_1Ek9bahjUutMuCrlknKZIa1,2019-06-05T09:36:00.000Z,ACCEPTED,FALSE,140296.22,UK,GBP,1.37647276,0.704375572,25.09669301,1,1.403170853,1.62179379,0.710202059
LWWz61nr37w0PXsEsU9Jk,TRUE,GLOBALPAY,evt_1ExYh8gUImRzdw5RsE_VLoj,2019-06-05T14:24:00.000Z,ACCEPTED,FALSE,140781.48,UK,GBP,1.37647276,0.704375572,25.09669301,1,1.403170853,1.62179379,0.710202059
9Sg6nuRjxes29H_R7Cb8_,TRUE,GLOBALPAY,evt_1EKx9GfXme_TZSGv_W8JYDY,2019-06-05T19:12:00.000Z,ACCEPTED,FALSE,141032.71,UK,GBP,1.37647276,0.704375572,25.09669301,1,1.403170853,1.62179379,0.710202059
VTQ62ADvFk8PmmRKnxXnV,TRUE,GLOBALPAY,evt_1EQDrd8SMfqrEWomfHomvdO,2019-06-05T00:00:00.000Z,ACCEPTED,FALSE,152918.5,FR,EUR,1.374403871,0.704438612,25.09993014,1,1.406368339,1.617686153,0.706584081
xnfLSULKGdpnB5lVQdV78,TRUE,GLOBALPAY,evt_1E5ZV0M3_TrnT6gyERSJjYd,2019-06-05T04:48:00.000Z,ACCEPTED,FALSE,153309.28,FR,EUR,1.374403871,0.704438612,25.09993014,1,1.406368339,1.617686153,0.706584081
n5a4rJqpQroyg9pmxquAJ,TRUE,GLOBALPAY,evt_1E10wk2WJnAmuw2fOQKk8fT,2019-06-05T09:36:00.000Z,ACCEPTED,FALSE,153290.77,FR,EUR,1.374403871,0.704438612,25.09993014,1,1.406368339,1.617686153,0.706584081
W3KV8oyFBl7I2R1tcip6U,TRUE,GLOBALPAY,evt_1EJmENl6uTVkFjNykg1aOk4,2019-06-05T14:24:00.000Z,ACCEPTED,FALSE,153261.4,FR,EUR,1.374403871,0.704438612,25.09993014,1,1.406368339,1.617686153,0.706584081
dqG6CEgWcsPuDk1Thu_yQ,TRUE,GLOBALPAY,evt_1EiMViAG4RI_ya2e7WFcAx6,2019-06-05T19:12:00.000Z,ACCEPTED,FALSE,153365.96,FR,EUR,1.374403871,0.704438612,25.09993014,1,1.406368339,1.617686153,0.706584081
TyL_fW0uQtJZpj2GiXp9D,TRUE,GLOBALPAY,evt_1EPgoWEgwxa_xHfOoorQoXz,2019-06-05T00:00:00.000Z,ACCEPTED,FALSE,156095.51,CA,CAD,1.376342184,0.70405757,25.09755493,1,1.40823372,1.614681664,0.708913465
xr7oG839w045M5HIEoUu4,TRUE,GLOBALPAY,evt_1EMuBTsjIaNkjF9il48FIIu,2019-06-05T04:48:00.000Z,ACCEPTED,FALSE,155877.6,CA,CAD,1.376342184,0.70405757,25.09755493,1,1.40823372,1.614681664,0.708913465
UCpYQ57DpcVALtycpDwHU,TRUE,GLOBALPAY,evt_1Ep_lJ9f0K-mEwJXBTTOudb,2019-06-05T09:36:00.000Z,ACCEPTED,FALSE,156546.57,CA,CAD,1.376342184,0.70405757,25.09755493,1,1.40823372,1.614681664,0.708913465
9g5OJlAGyD70srWkV4yZl,TRUE,GLOBALPAY,evt_1EN0KB1npNPj1Qx7dkQLUB_,2019-06-05T14:24:00.000Z,ACCEPTED,FALSE,156778.91,CA,CAD,1.376342184,0.70405757,25.09755493,1,1.40823372,1.614681664,0.708913465
tYXxea4JLDVOruVZgqtAG,TRUE,GLOBALPAY,evt_1Eq5HnlP_ulwqEUaCU9tx90,2019-06-05T19:12:00.000Z,ACCEPTED,FALSE,157339.31,CA,CAD,1.376342184,0.70405757,25.09755493,1,1.40823372,1.614681664,0.708913465
#NAME?,TRUE,GLOBALPAY,evt_1ETtF5oe3mstrEwn6mf-vNo,2019-06-05T00:00:00.000Z,DECLINED,FALSE,153745.33,AE,USD,1.37388416,0.707379149,25.09732783,1,1.406764536,1.61043755,0.709708621
MQQxHrkks_qk1QprbfMZg,TRUE,GLOBALPAY,evt_1EfKYGXVBCdsMyB_amisWZP,2019-06-05T04:48:00.000Z,DECLINED,FALSE,153828.32,AE,USD,1.37388416,0.707379149,25.09732783,1,1.406764536,1.61043755,0.709708621
qak83SxBwCxEJ6LmdhDcQ,TRUE,GLOBALPAY,evt_1ErIKawS7nhGsNS6A9HaUbi,2019-06-05T09:36:00.000Z,ACCEPTED,FALSE,153808.94,AE,USD,1.37388416,0.707379149,25.09732783,1,1.406764536,1.61043755,0.709708621
YDtroHFpmFFAgBNoqyueB,TRUE,GLOBALPAY,evt_1Ea1ZWJ6vN-MkITRRuWJt9c,2019-06-05T14:24:00.000Z,ACCEPTED,FALSE,153720.26,AE,USD,1.37388416,0.707379149,25.09732783,1,1.406764536,1.61043755,0.709708621
RRx-J0gfIJVpowxr84dnP,TRUE,GLOBALPAY,evt_1Edoavm0nExUP97h3xDRz-O,2019-06-05T19:12:00.000Z,ACCEPTED,FALSE,154207.62,AE,USD,1.37388416,0.707379149,25.09732783,1,1.406764536,1.61043755,0.709708621
V-38GSKPioI0jFfgaObZq,TRUE,GLOBALPAY,evt_1Ec-gpD2QIymF6rYyqZ0XFh,2019-06-06T00:00:00.000Z,ACCEPTED,FALSE,155227.46,US,USD,1.370533854,0.709589541,25.09274874,1,1.406581794,1.60850075,0.708312883
1Wkn-cS34rLBuISOxKx_C,TRUE,GLOBALPAY,evt_1E8DbS7pJCaHz4onaXDel6y,2019-06-06T04:48:00.000Z,ACCEPTED,FALSE,155541.07,US,USD,1.370533854,0.709589541,25.09274874,1,1.406581794,1.60850075,0.708312883
wTJ6rBqXMkzwi_WmKO0oM,TRUE,GLOBALPAY,evt_1EJhhMBFQRBcET-6ydiw5ig,2019-06-06T09:36:00.000Z,ACCEPTED,FALSE,155571.08,US,USD,1.370533854,0.709589541,25.09274874,1,1.406581794,1.60850075,0.708312883
UF66buhEOP5Org4nc2ctl,TRUE,GLOBALPAY,evt_1Ea_eNki6cJgayB1yzoDWAq,2019-06-06T14:24:00.000Z,ACCEPTED,FALSE,155298.28,US,USD,1.370533854,0.709589541,25.09274874,1,1.406581794,1.60850075,0.708312883
IEPGTWemCVKPNqElNktgZ,TRUE,GLOBALPAY,evt_1EL8qR5raRuGNwALM_3tXh6,2019-06-06T19:12:00.000Z,DECLINED,FALSE,155772.53,US,USD,1.370533854,0.709589541,25.09274874,1,1.406581794,1.60850075,0.708312883
KqByTnviMVWQxnAviA1t-,TRUE,GLOBALPAY,evt_1EIh63MidC19HZP79-sRriL,2019-06-06T00:00:00.000Z,ACCEPTED,FALSE,141569.29,MX,MXN,1.373817192,0.70624674,25.08906425,1,1.407225546,1.605677223,0.709496392
oSZSiPZLYiesXId96L2bL,TRUE,GLOBALPAY,evt_1EUX6JrHUOCOCHRryaWBv_q,2019-06-06T04:48:00.000Z,ACCEPTED,FALSE,142107.74,MX,MXN,1.373817192,0.70624674,25.08906425,1,1.407225546,1.605677223,0.709496392
4Ho9HEeoVeC6F1ELqRzsV,TRUE,GLOBALPAY,evt_1EdLXYbbbTgCafNOHbmkF0r,2019-06-06T09:36:00.000Z,DECLINED,FALSE,141863.72,MX,MXN,1.373817192,0.70624674,25.08906425,1,1.407225546,1.605677223,0.709496392
0HakcjzvBLZR3kgDdwRmU,TRUE,GLOBALPAY,evt_1Ei-eqmHRGPnYJJm9nH9nDN,2019-06-06T14:24:00.000Z,ACCEPTED,FALSE,141706.07,MX,MXN,1.373817192,0.70624674,25.08906425,1,1.407225546,1.605677223,0.709496392
Fx9EN41O4Eo17v3zHjw1C,TRUE,GLOBALPAY,evt_1E31CsfslvzzhuXTrRZV7Mg,2019-06-06T19:12:00.000Z,ACCEPTED,FALSE,141913.64,MX,MXN,1.373817192,0.70624674,25.08906425,1,1.407225546,1.605677223,0.709496392
BD20fm6SBuumcPr8cvlVW,TRUE,GLOBALPAY,evt_1EFsYMxJHwq6U9A_sdMfZyR,2019-06-06T00:00:00.000Z,DECLINED,FALSE,141620.33,UK,GBP,1.372150939,0.711200114,25.08508032,1,1.406174939,1.600685659,0.704760522
hbLIOHyqFvu4CcbEt9_m9,TRUE,GLOBALPAY,evt_1Em_4AZbLtN89C8YxfrEMct,2019-06-06T04:48:00.000Z,ACCEPTED,FALSE,141806.77,UK,GBP,1.372150939,0.711200114,25.08508032,1,1.406174939,1.600685659,0.704760522
brvDg7120KQcXH8GF6Wuo,TRUE,GLOBALPAY,evt_1E6rxFwt-7Pfpfk219BNAoX,2019-06-06T09:36:00.000Z,ACCEPTED,FALSE,141566.33,UK,GBP,1.372150939,0.711200114,25.08508032,1,1.406174939,1.600685659,0.704760522
G5afub6GXcHT1L_Ll2nd1,TRUE,GLOBALPAY,evt_1EO4sXz7KlRCRGecoiyKgc-,2019-06-06T14:24:00.000Z,ACCEPTED,FALSE,141872.49,UK,GBP,1.372150939,0.711200114,25.08508032,1,1.406174939,1.600685659,0.704760522
sUDkv5YlLzA-8h8kHzMQ8,TRUE,GLOBALPAY,evt_1E79-bbLly3OfirlLRvrBGt,2019-06-06T19:12:00.000Z,DECLINED,FALSE,141850.14,UK,GBP,1.372150939,0.711200114,25.08508032,1,1.406174939,1.600685659,0.704760522
ydTTIbxDU9BsYE_LizTrf,TRUE,GLOBALPAY,evt_1EeNfL88TVq0pKdvNgzv6S2,2019-06-06T00:00:00.000Z,ACCEPTED,FALSE,153874.12,FR,EUR,1.375768035,0.708709486,25.08069695,1,1.405576903,1.604702457,0.700490868
bUuCL81jvsX-81CU6RZqd,TRUE,GLOBALPAY,evt_1EWFSSl4bT0huw7dD-4pYkw,2019-06-06T04:48:00.000Z,ACCEPTED,FALSE,153674.22,FR,EUR,1.375768035,0.708709486,25.08069695,1,1.405576903,1.604702457,0.700490868
FgHSjq1ngbLxpb0s_DG6v,TRUE,GLOBALPAY,evt_1Exzvi7QZXonxvgIv-z3ITo,2019-06-06T09:36:00.000Z,ACCEPTED,FALSE,154238.17,FR,EUR,1.375768035,0.708709486,25.08069695,1,1.405576903,1.604702457,0.700490868
eL9EQizz-INrWbfvi7XQL,TRUE,GLOBALPAY,evt_1E2xoIvvsBKUIPo2pmV1ghK,2019-06-06T14:24:00.000Z,ACCEPTED,FALSE,154273.91,FR,EUR,1.375768035,0.708709486,25.08069695,1,1.405576903,1.604702457,0.700490868
zWyt-WnJe8pZ2WJr-t6_2,TRUE,GLOBALPAY,evt_1Ec3lG6nl-FyWffvwuKAztd,2019-06-06T19:12:00.000Z,ACCEPTED,FALSE,154235.87,FR,EUR,1.375768035,0.708709486,25.08069695,1,1.405576903,1.604702457,0.700490868
d-NFxOyhzLSjBANhl4rd9,TRUE,GLOBALPAY,evt_1EwZniDUAf-V4i1N0YWYitv,2019-06-06T00:00:00.000Z,DECLINED,FALSE,157464.57,CA,CAD,1.373730142,0.713611172,25.08316721,1,1.405472445,1.599977385,0.700287242
DjWbEpOa0lOgUQ9xcSwkL,TRUE,GLOBALPAY,evt_1Ex5Ka6klOa3oi3ulVD4Zx4,2019-06-06T04:48:00.000Z,ACCEPTED,FALSE,157557.22,CA,CAD,1.373730142,0.713611172,25.08316721,1,1.405472445,1.599977385,0.700287242
nwD-pCVdVsq3huMOdMn9U,TRUE,GLOBALPAY,evt_1ER8AIbpYtE5Zgyfs8D2yqL,2019-06-06T09:36:00.000Z,ACCEPTED,FALSE,157479.34,CA,CAD,1.373730142,0.713611172,25.08316721,1,1.405472445,1.599977385,0.700287242
6cn93gA1NJbxVHNlGzKeI,TRUE,GLOBALPAY,evt_1Et-LcavoxXjg3q6OCadrA1,2019-06-06T14:24:00.000Z,DECLINED,FALSE,157670.89,CA,CAD,1.373730142,0.713611172,25.08316721,1,1.405472445,1.599977385,0.700287242
Ws4Jsh_0VOBrSBMKGP770,TRUE,GLOBALPAY,evt_1ErNC_mExrIVfgEAN8a7msi,2019-06-06T19:12:00.000Z,DECLINED,FALSE,157471.28,CA,CAD,1.373730142,0.713611172,25.08316721,1,1.405472445,1.599977385,0.700287242
#NAME?,TRUE,GLOBALPAY,evt_1EgPZfLsYGJ7OlADAyBY3ht,2019-06-06T00:00:00.000Z,ACCEPTED,FALSE,154848.8,AE,USD,1.368847059,0.709638248,25.08413952,1,1.408650062,1.602207448,0.702221923
BsZPzlaZv0i_hR0ml3ulR,TRUE,GLOBALPAY,evt_1EWjDCCbttXfgkdDJ5HMDVq,2019-06-06T04:48:00.000Z,ACCEPTED,FALSE,154929.37,AE,USD,1.368847059,0.709638248,25.08413952,1,1.408650062,1.602207448,0.702221923
crqEqZd-RiJJaImZnmY1u,TRUE,GLOBALPAY,evt_1E031n3RVGJMtVJ8jmB-4iN,2019-06-06T09:36:00.000Z,ACCEPTED,FALSE,155360.32,AE,USD,1.368847059,0.709638248,25.08413952,1,1.408650062,1.602207448,0.702221923
kg_yWMj4v0KV-jtdlMjd1,TRUE,GLOBALPAY,evt_1E6vJKJlgVJtzWrcTvRlzHy,2019-06-06T14:24:00.000Z,DECLINED,FALSE,155428.45,AE,USD,1.368847059,0.709638248,25.08413952,1,1.408650062,1.602207448,0.702221923
553npVQifGYpuGNrPFCDh,TRUE,GLOBALPAY,evt_1ERSgyBQVM5bAkidE9bzzDo,2019-06-06T19:12:00.000Z,ACCEPTED,FALSE,155786.1,AE,USD,1.368847059,0.709638248,25.08413952,1,1.408650062,1.602207448,0.702221923
AFwh0HxCMvQcsxBKcQ_Pv,TRUE,GLOBALPAY,evt_1ERH0oasbn5Z6yKkANShMkm,2019-06-07T00:00:00.000Z,DECLINED,FALSE,155892.37,US,USD,1.368476435,0.711435146,25.08059433,1,1.406077039,1.599127012,0.706835813
DRO6XQW7alP38y-r7x_0k,TRUE,GLOBALPAY,evt_1Ew4nw7mg01cuCzbViHX0RC,2019-06-07T04:48:00.000Z,ACCEPTED,FALSE,155757.25,US,USD,1.368476435,0.711435146,25.08059433,1,1.406077039,1.599127012,0.706835813
#NAME?,TRUE,GLOBALPAY,evt_1EyrL3cfMkfzVhG57_kD_Dh,2019-06-07T09:36:00.000Z,ACCEPTED,FALSE,155464.58,US,USD,1.368476435,0.711435146,25.08059433,1,1.406077039,1.599127012,0.706835813
pNZKlOujYBu3Nm_mnfyE3,TRUE,GLOBALPAY,evt_1EqaXa2oYqOmqGcPeHHx0nm,2019-06-07T14:24:00.000Z,ACCEPTED,FALSE,155776.29,US,USD,1.368476435,0.711435146,25.08059433,1,1.406077039,1.599127012,0.706835813
Av4QbTLiB_y60vqIOlOvy,TRUE,GLOBALPAY,evt_1E8AxKlJzELWNxQibCEeppQ,2019-06-07T19:12:00.000Z,ACCEPTED,FALSE,156383.22,US,USD,1.368476435,0.711435146,25.08059433,1,1.406077039,1.599127012,0.706835813
8Z8vbV3fk2ktuQa8klM2R,TRUE,GLOBALPAY,evt_1Eus5IzNobsH10zH8f0ISxf,2019-06-07T00:00:00.000Z,ACCEPTED,FALSE,142323.73,MX,MXN,1.370656447,0.708395415,25.07639498,1,1.40517321,1.602367937,0.703755986
7cbbc5Q8iNbp-f-Nvpj1e,TRUE,GLOBALPAY,evt_1EgC3tXNLtF0Moh81jCbSPb,2019-06-07T04:48:00.000Z,ACCEPTED,FALSE,142888.72,MX,MXN,1.370656447,0.708395415,25.07639498,1,1.40517321,1.602367937,0.703755986
1a0ldmg5qdxwRguVL6ahb,TRUE,GLOBALPAY,evt_1EA9wrgRZ2SzqrPbUczJv_D,2019-06-07T09:36:00.000Z,ACCEPTED,FALSE,142749.15,MX,MXN,1.370656447,0.708395415,25.07639498,1,1.40517321,1.602367937,0.703755986
4P2OCi-hv9CE7zL6PyYz6,TRUE,GLOBALPAY,evt_1EIJ-tuXFWp0--GuJzT5D97,2019-06-07T14:24:00.000Z,DECLINED,FALSE,143146.59,MX,MXN,1.370656447,0.708395415,25.07639498,1,1.40517321,1.602367937,0.703755986
JpBgm05xSeUg7-QkSkDUg,TRUE,GLOBALPAY,evt_1EaZx11qTWLZLkl99HOZ7iI,2019-06-07T19:12:00.000Z,ACCEPTED,FALSE,142943.02,MX,MXN,1.370656447,0.708395415,25.07639498,1,1.40517321,1.602367937,0.703755986
8gHSl86F7GtorKOKd-enC,TRUE,GLOBALPAY,evt_1E0YSCHH3BjR14Kq75waCAo,2019-06-07T00:00:00.000Z,ACCEPTED,FALSE,142339.11,UK,GBP,1.367876022,0.707194143,25.0774824,1,1.408118615,1.606062884,0.704549033
h04NCfNzYafx9yRQaGj0H,TRUE,GLOBALPAY,evt_1Et14fbhDiwwjB69ryJ0GEs,2019-06-07T04:48:00.000Z,DECLINED,FALSE,142476.39,UK,GBP,1.367876022,0.707194143,25.0774824,1,1.408118615,1.606062884,0.704549033
4Oo2GyWhRGxs0McXl1HIq,TRUE,GLOBALPAY,evt_1EGiw00J94lPdhAJXLiPJY5,2019-06-07T09:36:00.000Z,DECLINED,FALSE,142444.63,UK,GBP,1.367876022,0.707194143,25.0774824,1,1.408118615,1.606062884,0.704549033
u__VQZMBkWgn8iba1qAHG,TRUE,GLOBALPAY,evt_1EpG8kUaRg3AdbhsrU6r8Q3,2019-06-07T14:24:00.000Z,ACCEPTED,FALSE,142427.67,UK,GBP,1.367876022,0.707194143,25.0774824,1,1.408118615,1.606062884,0.704549033
Dlrg0QimkcuoEOjQbWyLL,TRUE,GLOBALPAY,evt_1EVB3oo9a24vGRqET-U2qnn,2019-06-07T19:12:00.000Z,ACCEPTED,FALSE,142568.06,UK,GBP,1.367876022,0.707194143,25.0774824,1,1.408118615,1.606062884,0.704549033
717O0bLPrNoRCd_rK96Ev,TRUE,GLOBALPAY,evt_1E90vFN5fka8BQ98wuavhay,2019-06-07T00:00:00.000Z,ACCEPTED,FALSE,154152.45,FR,EUR,1.365487659,0.707609036,25.07491383,1,1.406418804,1.604279717,0.709479183
HxZWvZ_H90iUyxQJlG4QV,TRUE,GLOBALPAY,evt_1EPqU0M1fMzdtBHQ7HU0LDJ,2019-06-07T04:48:00.000Z,ACCEPTED,FALSE,154713.9,FR,EUR,1.365487659,0.707609036,25.07491383,1,1.406418804,1.604279717,0.709479183
zleBjc8stNe0vWuH4HZgE,TRUE,GLOBALPAY,evt_1E0vufp-KEbx2qIOqpJlXzY,2019-06-07T09:36:00.000Z,ACCEPTED,FALSE,154648.3,FR,EUR,1.365487659,0.707609036,25.07491383,1,1.406418804,1.604279717,0.709479183
fA9r307LwEgN47fJEfT4s,TRUE,GLOBALPAY,evt_1EA0Yih4PcBzlsYBZTQ0Vux,2019-06-07T14:24:00.000Z,ACCEPTED,FALSE,154426,FR,EUR,1.365487659,0.707609036,25.07491383,1,1.406418804,1.604279717,0.709479183
SfQBBy8T3n_Xm3JaAyAxe,TRUE,GLOBALPAY,evt_1EsjykjYlaTSmhssIqCzgod,2019-06-07T19:12:00.000Z,DECLINED,FALSE,154205.4,FR,EUR,1.365487659,0.707609036,25.07491383,1,1.406418804,1.604279717,0.709479183
MlCR_79Yvjr_TlJxQ-24D,TRUE,GLOBALPAY,evt_1EXf3oqOWObTtCBPGrInSsv,2019-06-07T00:00:00.000Z,ACCEPTED,FALSE,157516.77,CA,CAD,1.365567182,0.708356487,25.07124177,1,1.404867363,1.607537941,0.707906952
ourzJnMLGTk-dNV8nhz-W,TRUE,GLOBALPAY,evt_1E0cqmHC6Oti9rRCLiwn1sR,2019-06-07T04:48:00.000Z,ACCEPTED,FALSE,157221.55,CA,CAD,1.365567182,0.708356487,25.07124177,1,1.404867363,1.607537941,0.707906952
wJrpIMv3r_5qEU8yKg9BP,TRUE,GLOBALPAY,evt_1EDH7OyV_9YvWXS8muKfCsB,2019-06-07T09:36:00.000Z,ACCEPTED,FALSE,157543.72,CA,CAD,1.365567182,0.708356487,25.07124177,1,1.404867363,1.607537941,0.707906952
kSsY3-vfFTRpNna66AcPW,TRUE,GLOBALPAY,evt_1ExFUVZxwX-1TJThBPi6uu6,2019-06-07T14:24:00.000Z,ACCEPTED,FALSE,157324.51,CA,CAD,1.365567182,0.708356487,25.07124177,1,1.404867363,1.607537941,0.707906952
E_ao5nwFowxPdWmQU5acl,TRUE,GLOBALPAY,evt_1EeX8iWGh9ya7GBSkm72Fz4,2019-06-07T19:12:00.000Z,DECLINED,FALSE,157720.44,CA,CAD,1.365567182,0.708356487,25.07124177,1,1.404867363,1.607537941,0.707906952
RlaXTYra62CvUqFQTBZGh,TRUE,GLOBALPAY,evt_1EEDyoR6jGju_XYQTi2bCl9,2019-06-07T00:00:00.000Z,ACCEPTED,FALSE,156309.81,AE,USD,1.36920405,0.70351979,25.06942885,1,1.408897523,1.607693267,0.704001423
FpP9niKLtLXBiUXrlj85v,TRUE,GLOBALPAY,evt_1E4CjUJLz8jToG4iTKPKuOM,2019-06-07T04:48:00.000Z,ACCEPTED,FALSE,157007.94,AE,USD,1.36920405,0.70351979,25.06942885,1,1.408897523,1.607693267,0.704001423
#NAME?,TRUE,GLOBALPAY,evt_1EVRqI3YS2nXFg8hbPjRwAT,2019-06-07T09:36:00.000Z,ACCEPTED,FALSE,157127.27,AE,USD,1.36920405,0.70351979,25.06942885,1,1.408897523,1.607693267,0.704001423
LPtNhCFzBOMJ_VtBqBXp4,TRUE,GLOBALPAY,evt_1EsugpqcYO85IxmFcIlBtHo,2019-06-07T14:24:00.000Z,ACCEPTED,FALSE,157543.43,AE,USD,1.36920405,0.70351979,25.06942885,1,1.408897523,1.607693267,0.704001423
mqp3za4fqTZ8reMqfzxKa,TRUE,GLOBALPAY,evt_1E8UVcjXhAKiC6d4Ir35chr,2019-06-07T19:12:00.000Z,ACCEPTED,FALSE,157690.23,AE,USD,1.36920405,0.70351979,25.06942885,1,1.408897523,1.607693267,0.704001423
u3YY08EBnIhR2WReKehnY,TRUE,GLOBALPAY,evt_1ESVLqx5r9NYr48z1TzgOp6,2019-06-08T00:00:00.000Z,ACCEPTED,FALSE,156513.04,US,USD,1.365301274,0.699737227,25.07072787,1,1.404228529,1.603043262,0.699682977
YYgJZOKvaj-iEb_tudQzg,TRUE,GLOBALPAY,evt_1EQnxg5AzFXoC6DmtymaGuz,2019-06-08T04:48:00.000Z,ACCEPTED,FALSE,157040.65,US,USD,1.365301274,0.699737227,25.07072787,1,1.404228529,1.603043262,0.699682977
HLQHVBkgA08PW8Z8Yt1OF,TRUE,GLOBALPAY,evt_1EW1ZYkjVuBtX4u1q0Tb3up,2019-06-08T09:36:00.000Z,ACCEPTED,FALSE,157683.67,US,USD,1.365301274,0.699737227,25.07072787,1,1.404228529,1.603043262,0.699682977
